message_id,text,message_type,platform,job_type,contains_link,contains_email,has_payment_request,asks_personal_info,scam_type,label
47996,You can apply through our verified company careers page.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
18421,We appreciate your patience during the hiring process.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
15557,"Work from home and earn fast cash, no experience needed.",SMS,SMS,Remote,0,0,0,0,Fake Job,1
3141,Get paid instantly after task completion.,SMS,Gmail,Part-time,0,0,0,0,Advance Fee,1
49218,We received your application. Please attend interview at our Melbourne office.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
49182,We will inform you about next steps soon.,SMS,Telegram,Remote,0,0,0,0,Legitimate,0
46545,Thank you for applying. We will review your application and contact you.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
16864,Pay $80 fee to unlock premium job access and start earning instantly.,Email,LinkedIn,Full-time,0,0,1,0,Task-Based Scam,1
7336,Get paid instantly after task completion.,SMS,Telegram,Full-time,0,0,0,0,Fake Job,1
25145,Your resume has been shortlisted. We will contact you soon.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
34437,Limited slots available! Register now and earn up to $1000 weekly.,SMS,SMS,Full-time,0,0,0,0,Phishing,1
4289,Thank you for your interest in our company.,SMS,SMS,Casual,0,0,0,0,Legitimate,0
38065,Thank you for applying. We will review your application and contact you.,Email,SMS,Remote,0,0,0,0,Legitimate,0
6663,Your application is under review.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
36962,We would like to invite you for a formal interview.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
36710,Earn $920/day by completing simple tasks from home.,Email,Gmail,Full-time,0,0,0,0,Advance Fee,1
17736,You can apply through our verified company careers page.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
3202,Please attend the scheduled interview session.,Email,Telegram,Part-time,0,0,0,0,Legitimate,0
45847,Join now and start earning immediately.,SMS,SMS,Remote,0,0,0,0,Task-Based Scam,1
46888,Your application is under review.,SMS,Gmail,Part-time,0,0,0,0,Legitimate,0
41453,"Exclusive opportunity, limited positions, act now.",Email,Telegram,Remote,0,0,0,0,Advance Fee,1
28055,"Work from home and earn fast cash, no experience needed.",SMS,Telegram,Full-time,0,0,0,0,Task-Based Scam,1
36871,We appreciate your patience during the hiring process.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
30375,We will notify you once the review process is complete.,Email,Telegram,Full-time,0,0,0,0,Legitimate,0
8288,Your resume has been shortlisted. We will contact you soon.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
33597,Congratulations! You are selected. Share your bank details now.,Email,WhatsApp,Full-time,0,0,0,1,Phishing,1
17834,"Work anytime, earn daily income.",Email,SMS,Casual,0,0,0,0,Phishing,1
35232,Limited slots available! Register now and earn up to $1000 weekly.,SMS,Telegram,Part-time,0,0,0,0,Advance Fee,1
2323,Pay $80 fee to unlock premium job access and start earning instantly.,SMS,LinkedIn,Full-time,0,0,1,0,Phishing,1
34822,Make money watching videos from home.,Email,WhatsApp,Part-time,0,0,0,0,Phishing,1
31488,Congratulations! You are selected. Share your bank details now.,Email,Telegram,Remote,0,0,0,1,Advance Fee,1
38008,Earn $1026/day by completing simple tasks from home.,SMS,Telegram,Part-time,0,0,0,0,Advance Fee,1
36663,"Earn money by liking posts, daily payout guaranteed.",SMS,Telegram,Casual,0,0,1,0,Fake Job,1
39035,"Remote job available, apply now before closing.",SMS,LinkedIn,Casual,0,0,0,0,Fake Job,1
37972,Your resume has been shortlisted. We will contact you soon.,Email,Gmail,Remote,0,0,0,0,Legitimate,0
24735,"Simple online work, high income guaranteed.",Email,SMS,Casual,0,0,0,0,Task-Based Scam,1
6753,You can apply through our verified company careers page.,Email,SMS,Full-time,0,0,0,0,Legitimate,0
8480,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,LinkedIn,Full-time,0,0,0,1,Advance Fee,1
10421,Please submit your portfolio via our official company website.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
42517,Thank you for applying. We will review your application and contact you.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
19908,You can apply through our verified company careers page.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
16170,Our recruitment process does not require payments.,SMS,WhatsApp,Casual,0,0,0,0,Legitimate,0
46873,We would like to invite you for a formal interview.,SMS,WhatsApp,Part-time,0,0,0,0,Legitimate,0
15381,"Exclusive opportunity, limited positions, act now.",Email,Gmail,Casual,0,0,0,0,Advance Fee,1
42217,Our recruitment process does not require payments.,SMS,Gmail,Part-time,0,0,0,0,Legitimate,0
42370,"Work anytime, earn daily income.",Email,Gmail,Full-time,0,0,0,0,Advance Fee,1
24856,"Earn $450/day reviewing apps from home, no skills needed, start today.",Email,Telegram,Part-time,0,0,0,0,Task-Based Scam,1
26699,Your resume has been shortlisted. We will contact you soon.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
35397,Earn passive income by completing easy tasks online.,Email,LinkedIn,Part-time,0,0,0,0,Fake Job,1
34127,Earn passive income by completing easy tasks online.,Email,Telegram,Casual,0,0,0,0,Fake Job,1
4546,"Earn $450/day reviewing apps from home, no skills needed, start today.",SMS,Gmail,Casual,0,0,0,0,Phishing,1
43236,We appreciate your patience during the hiring process.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
33281,No fees are required at any stage of recruitment.,SMS,SMS,Part-time,0,0,0,0,Legitimate,0
43743,Earn $300 daily typing simple data online.,Email,Telegram,Part-time,0,0,0,0,Advance Fee,1
6149,Get paid daily for reviewing products online.,SMS,Telegram,Part-time,0,0,0,0,Fake Job,1
10688,"Exclusive opportunity, limited positions, act now.",Email,Telegram,Casual,0,0,0,0,Phishing,1
42707,Thank you for applying. We will review your application and contact you.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
44465,Your interview is scheduled for next week at our office.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
38932,Thank you for applying. We will review your application and contact you.,Email,LinkedIn,Full-time,0,0,0,0,Legitimate,0
8632,We are pleased to invite you for a formal interview process.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
49279,Our HR team will reach out if shortlisted.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
19334,Work from home and earn $473/week. No experience required.,SMS,LinkedIn,Remote,0,0,0,0,Task-Based Scam,1
34664,Join now and start earning immediately.,Email,Gmail,Remote,0,0,0,0,Task-Based Scam,1
13047,Earn passive income by completing easy tasks online.,Email,WhatsApp,Casual,0,0,0,0,Task-Based Scam,1
17595,We appreciate your patience during the hiring process.,Email,SMS,Remote,0,0,0,0,Legitimate,0
24013,Secure your job today with a small refundable deposit.,SMS,Telegram,Casual,0,0,0,0,Phishing,1
33192,Interview scheduled for next week. No payment required.,Email,LinkedIn,Part-time,0,0,0,0,Legitimate,0
39495,Pay $80 fee to unlock premium job access and start earning instantly.,SMS,Telegram,Full-time,0,0,1,0,Fake Job,1
42392,"Congratulations, you are shortlisted. Provide bank details for salary setup.",SMS,WhatsApp,Remote,0,0,0,1,Phishing,1
27205,"Earn $450/day reviewing apps from home, no skills needed, start today.",Email,WhatsApp,Casual,0,0,0,0,Task-Based Scam,1
19327,No fees are required at any stage of recruitment.,SMS,LinkedIn,Casual,0,0,0,0,Legitimate,0
1323,Interview will be conducted via official company email.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
17082,Share your PayPal details to activate your payment account.,Email,LinkedIn,Full-time,0,0,1,0,Phishing,1
34621,Work from home and earn $1802/week. No experience required.,Email,SMS,Full-time,0,0,0,0,Phishing,1
29780,"Earn money by liking posts, daily payout guaranteed.",Email,WhatsApp,Casual,0,0,1,0,Fake Job,1
41952,Our HR team will reach out if shortlisted.,Email,SMS,Casual,0,0,0,0,Legitimate,0
24595,All communication will be via official domain emails.,SMS,Gmail,Full-time,0,0,0,0,Legitimate,0
10351,We received your application. Please attend interview at our Melbourne office.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
14076,Pay $80 fee to unlock premium job access and start earning instantly.,SMS,Telegram,Part-time,0,0,1,0,Task-Based Scam,1
608,Interview will be conducted via official company email.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
49583,Earn money from home using your phone.,SMS,SMS,Part-time,0,0,0,0,Fake Job,1
41118,Kindly wait for confirmation from our HR team.,SMS,Gmail,Casual,0,0,0,0,Legitimate,0
15258,"Quick job offer, pay small fee and start earning immediately.",SMS,Gmail,Full-time,0,0,1,0,Phishing,1
41762,"Work anytime, earn daily income.",Email,WhatsApp,Remote,0,0,0,0,Advance Fee,1
16790,Thank you for applying. We will review your application and contact you.,Email,Gmail,Full-time,0,0,0,0,Legitimate,0
32310,Please attend the scheduled interview session.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
30070,No fees are required at any stage of recruitment.,Email,WhatsApp,Casual,0,0,0,0,Legitimate,0
37429,Send your ID and bank details to confirm your remote job.,Email,SMS,Remote,0,0,0,1,Phishing,1
17919,We will inform you about next steps soon.,Email,Gmail,Casual,0,0,0,0,Legitimate,0
49005,"Only 5 positions left, secure your job now.",SMS,WhatsApp,Part-time,0,0,0,0,Task-Based Scam,1
383,Get paid daily for reviewing products online.,Email,LinkedIn,Casual,0,0,0,0,Task-Based Scam,1
15331,Thank you for your interest in our company.,SMS,WhatsApp,Remote,0,0,0,0,Legitimate,0
39309,We will inform you about next steps soon.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
22848,"Easy job, no skills required.",SMS,SMS,Part-time,0,0,0,0,Phishing,1
12781,Your application is under review.,SMS,Gmail,Casual,0,0,0,0,Legitimate,0
14524,"Quick job offer, pay small fee and start earning immediately.",SMS,SMS,Remote,0,0,1,0,Task-Based Scam,1
29005,Our HR team will reach out if shortlisted.,Email,SMS,Full-time,0,0,0,0,Legitimate,0
24639,We received your application. Please attend interview at our Melbourne office.,Email,SMS,Part-time,0,0,0,0,Legitimate,0
13832,Pay $584 onboarding fee to secure your job immediately.,Email,LinkedIn,Casual,0,0,1,0,Phishing,1
42399,"Congratulations, you are shortlisted. Provide bank details for salary setup.",Email,Telegram,Casual,0,0,0,1,Advance Fee,1
475,Limited offer! Earn money instantly. Click here http://clicktaskpro.com,Email,LinkedIn,Casual,1,0,0,0,Advance Fee,1
36800,Secure your job today with a small refundable deposit.,Email,Gmail,Part-time,0,0,0,0,Fake Job,1
18372,Interview scheduled for next week. No payment required.,SMS,Telegram,Full-time,0,0,0,0,Legitimate,0
24106,"Quick approval job, no background check required.",Email,LinkedIn,Part-time,0,0,0,0,Task-Based Scam,1
26758,"Remote job available, apply now before closing.",SMS,LinkedIn,Part-time,0,0,0,0,Task-Based Scam,1
1467,All communication will be via official domain emails.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
46223,"Fast cash opportunity, limited offer.",SMS,Telegram,Remote,0,0,0,0,Advance Fee,1
6724,Send your ID and bank details to confirm your remote job.,Email,Telegram,Casual,0,0,0,1,Task-Based Scam,1
14018,Our HR team will reach out if shortlisted.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
14019,Pay onboarding fee and get instant access to job dashboard.,SMS,WhatsApp,Part-time,0,0,1,0,Task-Based Scam,1
37664,Get paid instantly after task completion.,Email,LinkedIn,Casual,0,0,0,0,Advance Fee,1
17462,Interview will be conducted via official company email.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
34018,Please log in to our official portal to track your application.,SMS,Telegram,Casual,0,0,0,0,Legitimate,0
8122,Thank you for your interest in our company.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
14400,"Work from home and earn fast cash, no experience needed.",SMS,Telegram,Casual,0,0,0,0,Task-Based Scam,1
7600,Please submit your portfolio through our official website.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
36897,We will notify you once the review process is complete.,Email,WhatsApp,Part-time,0,0,0,0,Legitimate,0
44429,Interview scheduled for next week. No payment required.,SMS,LinkedIn,Remote,0,0,0,0,Legitimate,0
47765,We appreciate your patience during the hiring process.,Email,Gmail,Full-time,0,0,0,0,Legitimate,0
3303,We appreciate your patience during the hiring process.,SMS,LinkedIn,Full-time,0,0,0,0,Legitimate,0
6342,Thank you for applying. We will review your application and contact you.,Email,Telegram,Remote,0,0,0,0,Legitimate,0
23556,"Fast cash opportunity, limited offer.",SMS,SMS,Casual,0,0,0,0,Advance Fee,1
15464,Your application has been successfully received.,SMS,SMS,Full-time,0,0,0,0,Legitimate,0
923,Interview scheduled for next week. No payment required.,Email,Gmail,Part-time,0,0,0,0,Legitimate,0
20458,Thank you for applying. We will review your application and contact you.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
3601,Our HR team will reach out if shortlisted.,Email,SMS,Full-time,0,0,0,0,Legitimate,0
39664,Congratulations! You are selected. Share your bank details now.,SMS,WhatsApp,Full-time,0,0,0,1,Fake Job,1
3875,"Simple online work, high income guaranteed.",SMS,Gmail,Remote,0,0,0,0,Task-Based Scam,1
6868,Send your ID and bank details to confirm your remote job.,SMS,SMS,Casual,0,0,0,1,Fake Job,1
7028,"Remote job available, apply now before closing.",Email,Telegram,Casual,0,0,0,0,Phishing,1
34519,Please log in to our official portal to track your application.,SMS,Gmail,Part-time,0,0,0,0,Legitimate,0
4346,We would like to invite you for a formal interview.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
42202,Join now and start earning immediately.,Email,WhatsApp,Remote,0,0,0,0,Advance Fee,1
20903,Share your PayPal details to activate your payment account.,Email,WhatsApp,Remote,0,0,1,0,Task-Based Scam,1
41872,"Quick approval job, no background check required.",Email,WhatsApp,Remote,0,0,0,0,Fake Job,1
8541,Work from home and earn $213/week. No experience required.,SMS,Gmail,Remote,0,0,0,0,Phishing,1
6006,Get paid instantly after task completion.,SMS,Gmail,Full-time,0,0,0,0,Fake Job,1
15404,Earn $982/day by completing simple tasks from home.,SMS,Telegram,Casual,0,0,0,0,Task-Based Scam,1
23728,Your resume has been shortlisted. We will contact you soon.,Email,LinkedIn,Casual,0,0,0,0,Legitimate,0
39782,Thank you for your interest in our company.,SMS,WhatsApp,Full-time,0,0,0,0,Legitimate,0
11402,"Simple online work, high income guaranteed.",SMS,WhatsApp,Remote,0,0,0,0,Fake Job,1
40075,Get paid daily for reviewing products online.,Email,Telegram,Casual,0,0,0,0,Task-Based Scam,1
30389,"Easy job, no skills required.",Email,WhatsApp,Casual,0,0,0,0,Task-Based Scam,1
2625,We appreciate your patience during the hiring process.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
40571,We are pleased to invite you for a formal interview process.,Email,WhatsApp,Remote,0,0,0,0,Legitimate,0
16718,Our recruitment process does not require payments.,SMS,LinkedIn,Part-time,0,0,0,0,Legitimate,0
39070,Pay $80 fee to unlock premium job access and start earning instantly.,SMS,Telegram,Part-time,0,0,1,0,Phishing,1
14881,Share your PayPal details to activate your payment account.,Email,WhatsApp,Full-time,0,0,1,0,Phishing,1
24626,Thank you for your interest in our company.,SMS,SMS,Remote,0,0,0,0,Legitimate,0
45886,Make money watching videos from home.,Email,WhatsApp,Part-time,0,0,0,0,Task-Based Scam,1
39562,"Earn $450/day reviewing apps from home, no skills needed, start today.",SMS,Gmail,Full-time,0,0,0,0,Fake Job,1
39570,We will notify you once the review process is complete.,Email,Telegram,Casual,0,0,0,0,Legitimate,0
22175,We are pleased to invite you for a formal interview process.,Email,SMS,Full-time,0,0,0,0,Legitimate,0
14664,Please log in to our official portal to track your application.,SMS,Gmail,Part-time,0,0,0,0,Legitimate,0
20735,Limited offer! Earn money instantly. Click here http://remotework-au.net,SMS,WhatsApp,Part-time,1,0,0,0,Task-Based Scam,1
18938,"Simple online work, high income guaranteed.",SMS,SMS,Casual,0,0,0,0,Task-Based Scam,1
33113,Our HR team will reach out if shortlisted.,Email,LinkedIn,Remote,0,0,0,0,Legitimate,0
41687,"Earn money by liking posts, daily payout guaranteed.",SMS,WhatsApp,Casual,0,0,1,0,Phishing,1
47224,Earn $300 daily typing simple data online.,Email,Telegram,Remote,0,0,0,0,Task-Based Scam,1
18349,We appreciate your patience during the hiring process.,SMS,SMS,Casual,0,0,0,0,Legitimate,0
32614,We received your application. Please attend interview at our Melbourne office.,Email,Gmail,Full-time,0,0,0,0,Legitimate,0
